DATE,HOUR,RENEWABLES,NUCLEAR,THERMAL,IMPORTS,HYDRO
09/20/12,7,2542,2268,11388,7673,1541
09/20/12,8,2589,2266,12454,7956,1663
09/20/12,9,2808,2265,14031,7823,1765
09/20/12,10,2861,2269,15036,7975,1788
09/20/12,11,3029,2266,15460,8638,2124
09/20/12,12,3170,2265,16347,8725,2344
09/20/12,13,3197,2264,17231,8917,2502
09/20/12,14,3145,2154,18324,9359,2816
09/20/12,15,3063,2228,19514,9221,3003
09/20/12,16,3040,2256,20127,9437,2974
09/20/12,17,3075,2257,19744,9938,3067
09/20/12,18,2893,2259,19069,9862,3308
09/20/12,19,2959,2260,18447,9241,3171
09/20/12,20,3155,2261,18506,9264,3307
09/20/12,21,3465,2260,17869,9124,2883
09/20/12,22,3462,2260,16206,8603,2608
09/20/12,23,3714,2259,13976,7712,2187
09/20/12,24,3686,2262,12056,7121,1874
09/19/12,1,3604,2264,11282,5987,1472
09/19/12,2,3436,2263,10626,5723,1406
09/19/12,3,3365,2265,9910,5803,1329
09/19/12,4,3201,2267,9707,5830,1311
09/19/12,5,2990,2266,10070,6010,1327
09/19/12,6,2868,2267,10746,6631,1410
09/19/12,7,2855,2266,11417,7600,1832
09/19/12,8,2981,2264,12141,7965,1949
09/19/12,9,3175,2265,13367,7815,2007
09/19/12,10,3445,2268,14034,7957,2292
09/19/12,11,3480,2270,14853,8263,2471
09/19/12,12,3528,2270,15593,8600,2494
09/19/12,13,3541,2268,16450,8456,2603
09/19/12,14,3578,2267,17163,8590,2809
09/19/12,15,3557,2267,18485,8326,2966
09/19/12,16,3453,2266,18901,8387,3523
09/19/12,17,3448,2266,19218,8331,3566
09/19/12,18,3357,2265,18899,8102,3561
09/19/12,19,3422,2265,17798,8277,3192
09/19/12,20,3681,2265,17590,8533,3393
09/19/12,21,3803,2265,17056,8336,3031
09/19/12,22,4034,2266,15029,8097,2607
09/19/12,23,4007,2269,13112,7241,2111
09/19/12,24,3903,2268,11986,6259,1633
09/18/12,1,3628,2262,11135,6247,1435
09/18/12,2,3501,2263,10542,6255,1369
09/18/12,3,3394,2264,9882,6366,1342
09/18/12,4,3282,2265,9678,6342,1337
09/18/12,5,3106,2265,10108,6373,1339
09/18/12,6,3040,2264,10994,6510,1426
09/18/12,7,3024,2263,11841,7588,1514
09/18/12,8,3052,2264,12572,8144,1702
09/18/12,9,3318,2268,13651,8094,1684
09/18/12,10,3608,2267,14027,8232,2026
09/18/12,11,3609,2268,14680,8598,2177
09/18/12,12,3513,2267,15774,8572,2122
09/18/12,13,3385,2265,16665,8462,2158
09/18/12,14,3384,2261,17441,8447,2471
09/18/12,15,3451,2263,18364,8246,2710
09/18/12,16,3406,2262,18619,8739,2818
09/18/12,17,3367,2263,19086,8522,2971
09/18/12,18,3175,2265,18620,8469,3067
09/18/12,19,3123,2264,17967,8288,2881
09/18/12,20,3722,2262,17715,8489,2886
09/18/12,21,4043,2263,16437,8846,2739
09/18/12,22,4104,2266,14296,8647,2657
09/18/12,23,4011,2267,12969,7331,2234
09/18/12,24,3871,2265,11589,6685,1673
09/17/12,1,3823,2269,10904,6540,1535
09/17/12,2,3686,2270,9978,6444,1544
09/17/12,3,3628,2271,9784,5954,1520
09/17/12,4,3567,2267,9265,6257,1494
09/17/12,5,3725,2265,9504,6355,1419
09/17/12,6,3710,2263,10342,6878,1334
09/17/12,7,3536,2262,11286,8168,1391
09/17/12,8,3378,2266,12951,8233,1416
09/17/12,9,3360,2269,14419,8270,1542
09/17/12,10,3773,2272,14691,8693,1826
09/17/12,11,3733,2271,15335,8982,2134
09/17/12,12,3640,2266,16322,8707,2434
09/17/12,13,3676,2263,17209,8582,2404
09/17/12,14,3813,2263,18444,8219,2589
09/17/12,15,3792,2265,19004,8137,2884
09/17/12,16,3718,2263,19298,8379,3187
09/17/12,17,3632,2256,19497,8443,3263
09/17/12,18,3467,2255,19170,8437,3111
09/17/12,19,3294,2257,18175,8379,3130
09/17/12,20,3471,2258,18130,8502,3176
09/17/12,21,3827,2263,17468,8269,2880
09/17/12,22,3934,2267,15053,8513,2665
09/17/12,23,3808,2269,12998,8033,2200
09/17/12,24,3667,2264,11378,7403,1764
09/16/12,1,2885,2268,12291,7477,1638
09/16/12,2,2895,2269,11579,6964,1591
09/16/12,3,2858,2269,10860,7107,1475
09/16/12,4,2556,2269,10701,6855,1465
09/16/12,5,2413,2269,10548,6762,1461
09/16/12,6,2339,2271,10928,6487,1487
09/16/12,7,2350,2270,10302,6921,1628
09/16/12,8,2375,2269,10695,6800,1691
09/16/12,9,2474,2268,11921,7030,1740
09/16/12,10,2731,2268,12502,7594,1765
09/16/12,11,2780,2267,13625,8452,1957
09/16/12,12,2803,2267,14451,8744,2350
09/16/12,13,2852,2268,15079,9131,2490
09/16/12,14,2867,2270,15907,9112,2800
09/16/12,15,2918,2270,16756,9200,3071
09/16/12,16,2932,2268,17926,8930,3173
09/16/12,17,2860,2268,18357,8935,3379
09/16/12,18,2655,2269,18134,9174,3391
09/16/12,19,2456,2263,17032,9549,3331
09/16/12,20,2825,2263,17005,9410,3219
09/16/12,21,3165,2265,16560,8906,3120
09/16/12,22,3309,2266,14846,8603,2923
09/16/12,23,3524,2266,13517,7293,2342
09/16/12,24,3802,2268,11757,6893,1861
09/15/12,1,2454,2268,13041,8171,1652
09/15/12,2,2453,2269,11945,7708,1496
09/15/12,3,2572,2268,10904,7431,1459
09/15/12,4,2574,2269,10478,7075,1405
09/15/12,5,2611,2269,10459,6803,1459
09/15/12,6,2610,2270,10647,6873,1452
09/15/12,7,2628,2270,10132,7903,1440
09/15/12,8,2701,2270,10594,7873,1562
09/15/12,9,2879,2271,11512,8717,1742
09/15/12,10,2991,2270,12720,9470,1965
09/15/12,11,3066,2270,14713,9261,2212
09/15/12,12,3077,2270,16577,9351,2455
09/15/12,13,3061,2270,17983,9787,2500
09/15/12,14,3011,2270,19053,9781,2855
09/15/12,15,2995,2269,20095,9826,3005
09/15/12,16,2908,2268,21116,9424,3435
09/15/12,17,2734,2267,21389,9637,3515
09/15/12,18,2500,2268,21118,9531,3636
09/15/12,19,2205,2266,20282,9771,3285
09/15/12,20,2214,2265,19861,9943,3157
09/15/12,21,2352,2266,18222,10121,3175
09/15/12,22,2589,2267,16102,10069,3041
09/15/12,23,2631,2267,14860,9167,2403
09/15/12,24,2708,2268,13154,8580,1871
09/14/12,1,2774,2264,12179,7630,1495
09/14/12,2,2724,2265,10927,7447,1445
09/14/12,3,2721,2264,10697,7129,1434
09/14/12,4,2747,2264,10820,6779,1448
09/14/12,5,2755,2265,11152,6699,1442
09/14/12,6,2675,2267,11791,7324,1418
09/14/12,7,2650,2268,12045,8931,1492
09/14/12,8,2765,2268,12499,9338,1755
09/14/12,9,3037,2268,13792,9480,1944
09/14/12,10,3260,2268,15383,9677,2038
09/14/12,11,3289,2268,16782,10126,2223
09/14/12,12,3348,2268,18622,9957,2462
09/14/12,13,3390,2267,19831,10149,2718
09/14/12,14,3443,2266,21366,10001,3062
09/14/12,15,3323,2266,22995,9483,3541
09/14/12,16,3183,2266,23716,9885,3422
09/14/12,17,3126,2265,24083,9767,3740
09/14/12,18,2958,2266,23432,10079,3534
09/14/12,19,2863,2265,22151,10155,3331
09/14/12,20,2911,2265,22261,9411,3491
09/14/12,21,2918,2267,21055,9849,3023
09/14/12,22,2857,2267,18602,9890,2804
09/14/12,23,2775,2266,16576,8912,2663
09/14/12,24,2514,2267,14721,8296,2250
09/13/12,1,2660,2264,12562,7272,1356
09/13/12,2,2712,2261,11612,7024,1353
09/13/12,3,2650,2261,11533,6468,1281
09/13/12,4,2487,2263,11418,6288,1319
09/13/12,5,2272,2264,11504,6316,1396
09/13/12,6,2138,2265,12217,6800,1526
09/13/12,7,2030,2265,12093,8914,1975
09/13/12,8,2058,2265,13170,9488,1945
09/13/12,9,2351,2265,13833,9764,2123
09/13/12,10,2826,2265,14574,9967,2301
09/13/12,11,3045,2265,15655,10322,2440
09/13/12,12,3056,2266,17088,10169,2822
09/13/12,13,3136,2265,18608,10000,2736
09/13/12,14,3116,2262,20118,9999,2853
09/13/12,15,3083,2261,21212,10052,3103
09/13/12,16,2969,2259,21781,10407,3485
09/13/12,17,2807,2259,21988,10623,3661
09/13/12,18,2650,2261,21534,10608,3731
09/13/12,19,2493,2262,20749,10359,3705
09/13/12,20,2528,2262,20672,10491,3596
09/13/12,21,2665,2262,19647,10570,3304
09/13/12,22,2891,2264,17452,10165,2864
09/13/12,23,2982,2266,15164,9168,2448
09/13/12,24,2809,2266,13410,8368,1890
09/12/12,1,3115,2261,12271,6669,1553
09/12/12,2,2897,2261,11651,6525,1515
09/12/12,3,2775,2261,11468,6465,1363
09/12/12,4,2549,2261,11349,6505,1391
09/12/12,5,2334,2262,11610,6641,1489
09/12/12,6,2330,2264,11879,7179,1724
09/12/12,7,2344,2263,12284,9214,1851
09/12/12,8,2496,2264,13693,8852,2132
09/12/12,9,2679,2264,14036,9651,2059
09/12/12,10,2910,2266,14145,10093,2358
09/12/12,11,3086,2262,14857,10094,2618
09/12/12,12,3177,2262,15928,10260,2722
09/12/12,13,3129,2260,16696,10310,3031
09/12/12,14,3136,2258,18125,10142,3133
09/12/12,15,3090,2259,18909,10586,3255
09/12/12,16,2930,2257,20201,10267,3377
09/12/12,17,2832,2259,20212,10288,3716
09/12/12,18,2617,2258,19408,10574,3747
09/12/12,19,2441,2257,18519,10310,3855
09/12/12,20,2453,2260,18415,10431,3958
09/12/12,21,2499,2261,18251,10280,3527
09/12/12,22,2612,2262,16284,10047,3022
09/12/12,23,2615,2262,14905,8754,2592
09/12/12,24,2583,2261,13409,7809,1940
09/11/12,1,2557,2264,13205,7325,1364
09/11/12,2,2578,2265,12310,7147,1404
09/11/12,3,2615,2265,11947,7100,1216
09/11/12,4,2430,2264,11918,6854,1340
09/11/12,5,2228,2264,12021,7084,1462
09/11/12,6,2230,2265,12862,7630,1447
09/11/12,7,2312,2267,13012,8849,1624
09/11/12,8,2277,2265,13705,9605,1759
09/11/12,9,2265,2264,15284,9611,1763
09/11/12,10,2464,2264,16205,9429,2113
09/11/12,11,2614,2265,16720,9828,2310
09/11/12,12,2743,2263,17588,9720,2446
09/11/12,13,2972,2262,17823,9805,2646
09/11/12,14,3079,2262,17883,10258,2832
09/11/12,15,3084,2263,18088,10465,3109
09/11/12,16,3260,2259,18670,10075,3221
09/11/12,17,3439,2259,18179,10516,3140
09/11/12,18,3291,2260,17775,10313,3159
09/11/12,19,3198,2262,17278,9870,3093
09/11/12,20,3226,2261,17875,9652,2940
09/11/12,21,3396,2261,17188,9614,2959
09/11/12,22,3513,2261,15301,9540,2705
09/11/12,23,3695,2264,13972,8234,2143
09/11/12,24,3445,2264,12331,7687,1740
09/10/12,1,3185,2261,10884,8324,1242
09/10/12,2,3120,2259,10290,8026,1441
09/10/12,3,3031,2260,10276,7826,1300
09/10/12,4,2869,2262,10228,7794,1295
09/10/12,5,2759,2262,10487,7724,1290
09/10/12,6,2502,2263,10843,8878,1500
09/10/12,7,2212,2266,12176,9675,1315
09/10/12,8,2081,2266,13258,10193,1540
09/10/12,9,2268,2265,14381,10452,1730
09/10/12,10,2525,2261,15291,10775,2143
09/10/12,11,2648,2260,16732,10494,2755
09/10/12,12,2681,2259,17872,10602,3084
09/10/12,13,2816,2260,18587,10992,3044
09/10/12,14,2884,2260,19648,10893,3132
09/10/12,15,2983,2261,20488,10475,3351
09/10/12,16,2970,2261,20544,10885,3355
09/10/12,17,3069,2260,20244,11268,3534
09/10/12,18,2865,2259,19829,11046,3812
09/10/12,19,2855,2260,19178,10564,3658
09/10/12,20,3238,2261,18943,10268,3624
09/10/12,21,3278,2262,18214,10735,3107
09/10/12,22,3198,2262,16217,10440,3031
09/10/12,23,3005,2264,15108,9043,2478
09/10/12,24,2662,2264,13777,8590,1842
09/09/12,1,3654,2247,10845,8226,1366
09/09/12,2,3521,2248,10548,7531,1404
09/09/12,3,3380,2247,10373,7207,1259
09/09/12,4,3252,2252,9797,7357,1128
09/09/12,5,3188,2255,9442,7401,1231
09/09/12,6,2989,2256,9637,7547,1197
09/09/12,7,2784,2254,9742,7716,1271
09/09/12,8,2781,2254,9780,7967,1348
09/09/12,9,3088,2257,10670,8106,1455
09/09/12,10,3342,2260,11424,8452,1810
09/09/12,11,3510,2260,12870,7864,2597
09/09/12,12,3677,2258,13710,9160,2339
09/09/12,13,3697,2258,14829,9337,2828
09/09/12,14,3595,2255,15751,9787,3074
09/09/12,15,3456,2251,16123,10301,3477
09/09/12,16,3493,2253,16684,10341,3613
09/09/12,17,3374,2254,16810,10537,3730
09/09/12,18,3178,2256,16762,10039,4162
09/09/12,19,3221,2254,16829,9188,3937
09/09/12,20,3147,2256,16167,10028,3975
09/09/12,21,2740,2259,16440,9936,3731
09/09/12,22,3127,2260,14574,10043,2885
09/09/12,23,3056,2263,12864,9444,2292
09/09/12,24,3087,2264,11650,8878,1506
09/08/12,1,4073,953,13407,6900,1465
09/08/12,2,4089,957,12527,6543,1264
09/08/12,3,3949,1053,12164,6485,1196
09/08/12,4,3925,1370,11418,6305,1222
09/08/12,5,3876,1778,11098,5997,1280
09/08/12,6,3744,2093,11118,6082,1333
09/08/12,7,3568,2152,10781,6924,1341
09/08/12,8,3324,2155,10645,7379,1736
09/08/12,9,3275,2152,11481,8400,1776
09/08/12,10,3280,2150,12250,8938,2085
09/08/12,11,3326,2157,13330,9446,2224
09/08/12,12,3390,2187,14099,9878,2530
09/08/12,13,3340,2229,14832,10161,2882
09/08/12,14,3288,2227,15504,10569,3198
09/08/12,15,3343,2225,16388,10600,3347
09/08/12,16,3381,2228,16981,10520,3632
09/08/12,17,3395,2234,17124,10858,3375
09/08/12,18,3180,2237,16782,10679,3458
09/08/12,19,3182,2239,15819,10151,3734
09/08/12,20,3672,2240,15451,10124,3441
09/08/12,21,3738,2241,15212,10122,3366
09/08/12,22,3387,2245,14324,9981,3108
09/08/12,23,3401,2246,14015,8268,2607
09/08/12,24,3518,2247,12532,8145,1614
09/07/12,1,3492,2262,11971,7054,1439
09/07/12,2,3561,2262,11756,6215,1482
09/07/12,3,3473,2263,11562,5853,1445
09/07/12,4,3491,2263,11371,5762,1450
09/07/12,5,3705,2263,11631,5664,1395
09/07/12,6,3791,2260,11697,6582,1519
09/07/12,7,3639,2261,11988,7900,1608
09/07/12,8,3553,2260,12668,8695,1762
09/07/12,9,3463,2261,14073,8621,2196
09/07/12,10,3517,2262,14662,9195,2497
09/07/12,11,3397,2263,15881,9424,2642
09/07/12,12,3295,2262,16960,9433,2873
09/07/12,13,3206,2262,17290,9564,3312
09/07/12,14,3286,2264,18320,9665,3444
09/07/12,15,3374,2264,18473,10376,3559
09/07/12,16,3501,2264,19066,10389,3681
09/07/12,17,3801,2265,18858,10284,3846
09/07/12,18,3997,2264,17997,10272,3627
09/07/12,19,3991,2263,16856,9769,3719
09/07/12,20,4111,2209,16792,9365,3610
09/07/12,21,4204,1211,17184,9387,3726
09/07/12,22,4359,967,16218,9047,3391
09/07/12,23,4216,955,14868,8546,2845
09/07/12,24,4068,955,13675,7857,2097
09/06/12,1,3645,2261,11302,7686,1283
09/06/12,2,3641,2262,10833,7068,1203
09/06/12,3,3744,2261,10346,6718,1301
09/06/12,4,3878,2262,10246,6527,1238
09/06/12,5,3896,2262,10461,6614,1260
09/06/12,6,3749,2260,10851,7382,1475
09/06/12,7,3554,2260,11373,8743,1684
09/06/12,8,3232,2260,12654,9172,1757
09/06/12,9,3185,2260,14379,9072,1770
09/06/12,10,3431,2264,14966,9336,2221
09/06/12,11,3401,2261,15566,9768,2642
09/06/12,12,3491,2263,16105,9869,3051
09/06/12,13,3789,2261,16756,9538,3314
09/06/12,14,3939,2259,17905,9311,3467
09/06/12,15,4153,2261,18834,9175,3449
09/06/12,16,4089,2263,19376,9541,3524
09/06/12,17,4046,2261,19648,9513,3644
09/06/12,18,4232,2261,18867,9324,3585
09/06/12,19,3972,2262,17677,9372,3538
09/06/12,20,3771,2261,17998,9186,3344
09/06/12,21,3784,2262,17552,9580,3210
09/06/12,22,3823,2262,15611,9712,2963
09/06/12,23,3548,2262,14376,8514,2544
09/06/12,24,3409,2263,12473,8108,1882
09/05/12,1,2909,2263,12118,7596,1473
09/05/12,2,3003,2264,10459,8290,1529
09/05/12,3,3070,2264,9964,7993,1500
09/05/12,4,2988,2265,10312,7604,1234
09/05/12,5,2921,2264,11061,7209,1250
09/05/12,6,2929,2265,11775,7760,1272
09/05/12,7,2718,2264,11967,9286,1380
09/05/12,8,2712,2264,13497,9268,1547
09/05/12,9,2765,2263,14371,9564,1697
09/05/12,10,2840,2262,15490,9411,1787
09/05/12,11,2852,2264,15908,9630,2374
09/05/12,12,3015,2265,16697,9170,2677
09/05/12,13,2974,2266,17263,8916,2901
09/05/12,14,3065,2266,17942,8677,3070
09/05/12,15,3007,2263,18041,9063,3374
09/05/12,16,3162,2262,18545,8846,3412
09/05/12,17,3217,2261,18383,9046,3377
09/05/12,18,3214,2259,17786,8947,3397
09/05/12,19,3226,2260,16997,8871,3451
09/05/12,20,3201,2261,17147,9146,3637
09/05/12,21,3271,2260,17591,9072,3378
09/05/12,22,3629,2261,15816,9272,2876
09/05/12,23,3650,2260,13740,8608,2599
09/05/12,24,3650,2261,12289,8314,1708
09/04/12,1,2380,2266,11415,8351,1192
09/04/12,2,2374,2266,10827,7784,1157
09/04/12,3,2420,2266,10624,7305,1073
09/04/12,4,2390,2265,10516,7414,1133
09/04/12,5,2237,2264,10970,7513,1124
09/04/12,6,2273,2265,11281,8347,1317
09/04/12,7,2313,2266,12093,9370,1160
09/04/12,8,2201,2264,13163,9702,1254
09/04/12,9,2440,2266,14465,9646,1551
09/04/12,10,2665,2265,15460,9875,1883
09/04/12,11,2799,2267,16331,10302,2270
09/04/12,12,2932,2267,17427,10501,2545
09/04/12,13,3003,2265,18596,10401,2621
09/04/12,14,3050,2264,19858,10187,3031
09/04/12,15,3178,2261,20738,10168,3466
09/04/12,16,3186,2261,21917,10039,3657
09/04/12,17,3159,2261,22200,10062,3848
09/04/12,18,2985,2262,21968,9521,4091
09/04/12,19,2889,2263,21074,9436,3586
09/04/12,20,3210,2260,20111,9537,3420
09/04/12,21,3465,2261,19311,9847,3144
09/04/12,22,3516,2262,17008,9884,2601
09/04/12,23,3454,2263,14466,9373,2171
09/04/12,24,3115,2262,12751,8928,1472
09/03/12,1,2662,2266,9914,8219,1190
09/03/12,2,2683,2265,10013,7108,1071
09/03/12,3,2561,2265,10106,6706,1115
09/03/12,4,2277,2265,10240,6533,1054
09/03/12,5,2128,2265,10105,6817,1066
09/03/12,6,1967,2266,10270,7087,1227
09/03/12,7,1825,2264,10029,7495,1213
09/03/12,8,1858,2264,10541,7527,1316
09/03/12,9,2171,2264,11376,7694,1368
09/03/12,10,2493,2264,11902,8514,1479
09/03/12,11,2633,2264,12782,9242,1541
09/03/12,12,2735,2265,13541,9374,2162
09/03/12,13,2778,2264,14559,9313,2734
09/03/12,14,2746,2264,15679,9242,3317
09/03/12,15,2652,2263,16493,9566,3814
09/03/12,16,2780,2261,17169,9911,4007
09/03/12,17,2663,2260,17623,10260,4132
09/03/12,18,2401,2260,17865,10279,4172
09/03/12,19,2168,2262,17271,10325,3878
09/03/12,20,2379,2261,16756,10321,3757
09/03/12,21,2675,2262,16474,10275,3654
09/03/12,22,2666,2263,15857,9364,2858
09/03/12,23,2562,2264,14199,8958,1897
09/03/12,24,2452,2265,12589,8550,1371
09/02/12,1,2816,2269,10526,8031,1014
09/02/12,2,2797,2268,9565,7931,1025
09/02/12,3,2676,2269,9343,7591,1096
09/02/12,4,2520,2269,9724,6881,1067
09/02/12,5,2505,2269,9581,6860,1043
09/02/12,6,2388,2268,9348,7213,1129
09/02/12,7,2142,2269,9545,6977,1243
09/02/12,8,2062,2269,10401,6426,1228
09/02/12,9,2310,2268,10203,7656,1298
09/02/12,10,2578,2269,10663,8287,1464
09/02/12,11,2727,2269,11258,8717,1579
09/02/12,12,2795,2269,11728,8820,1895
09/02/12,13,2828,2267,12719,8665,2308
09/02/12,14,2901,2267,12840,8959,2813
09/02/12,15,2929,2266,14030,8786,3102
09/02/12,16,2941,2265,15211,8662,3276
09/02/12,17,2844,2263,15663,9056,3473
09/02/12,18,2729,2263,15671,9191,3690
09/02/12,19,2615,2264,15402,9004,3617
09/02/12,20,2901,2263,14920,9071,3293
09/02/12,21,3220,2264,14580,9223,3046
09/02/12,22,3239,2265,13223,9406,2523
09/02/12,23,3049,2265,11807,9081,2075
09/02/12,24,2934,2265,10704,8582,1349
09/01/12,1,3168,2268,10823,8696,1189
09/01/12,2,3323,2270,9822,8431,1106
09/01/12,3,3394,2269,9121,7965,1088
09/01/12,4,3310,2268,9596,7202,1076
09/01/12,5,2906,2269,10046,7123,1051
09/01/12,6,2719,2269,9820,7671,1160
09/01/12,7,2542,2269,9719,7842,1310
09/01/12,8,2480,2269,10242,7796,1548
09/01/12,9,2856,2269,11211,8234,1425
09/01/12,10,3141,2269,10924,9454,1687
09/01/12,11,3184,2269,12026,9437,1845
09/01/12,12,3178,2269,12306,9634,2235
09/01/12,13,3211,2268,12586,10086,2428
09/01/12,14,3299,2266,13084,10043,2871
09/01/12,15,3435,2265,13909,9787,2952
09/01/12,16,3502,2265,14016,10156,3161
09/01/12,17,3562,2266,14441,9961,3364
09/01/12,18,3545,2265,14448,9895,3325
09/01/12,19,3238,2265,14670,9018,3502
09/01/12,20,3029,2266,13793,9925,3197
09/01/12,21,3043,2267,13676,10030,3229
09/01/12,22,3105,2267,13107,9636,2548
09/01/12,23,3106,2268,12172,8682,2160
09/01/12,24,2917,2269,11016,8871,1235
08/31/12,1,2898,2264,11344,9368,1169
08/31/12,2,2944,2265,11289,8428,1122
08/31/12,3,2925,2265,10488,8432,996
08/31/12,4,2936,2265,10222,8137,1026
08/31/12,5,2898,2266,10289,8270,1028
08/31/12,6,2830,2267,11128,8713,1087
08/31/12,7,2823,2265,11347,9832,1546
08/31/12,8,2865,2264,12318,10220,1796
08/31/12,9,3078,2265,13446,10367,2182
08/31/12,10,3591,2267,14664,10273,2367
08/31/12,11,3933,2269,15106,10422,2431
08/31/12,12,4071,2269,16083,10409,2435
08/31/12,13,4134,2268,16722,10161,2794
08/31/12,14,4259,2267,17220,10109,3032
08/31/12,15,4354,2267,17624,10112,3189
08/31/12,16,4376,2267,17922,10260,3274
08/31/12,17,4198,2266,18018,10349,3182
08/31/12,18,3986,2265,17413,10243,3117
08/31/12,19,3891,2265,15839,10495,3164
08/31/12,20,3804,2266,14788,10727,3453
08/31/12,21,3776,2268,15614,10454,2769
08/31/12,22,3614,2269,14024,10512,2553
08/31/12,23,3570,2267,12860,9608,2065
08/31/12,24,3376,2266,11448,9117,1530
08/30/12,1,2012,2266,13675,9043,1401
08/30/12,2,2036,2261,12351,9045,1247
08/30/12,3,2062,2259,11960,8773,1073
08/30/12,4,2028,2263,11619,8571,1065
08/30/12,5,1985,2264,11857,8491,1159
08/30/12,6,1910,2266,12353,8910,1381
08/30/12,7,1883,2265,13016,9521,1784
08/30/12,8,1996,2265,14263,9739,1963
08/30/12,9,2292,2265,15399,9829,2201
08/30/12,10,2548,2271,16481,10480,2252
08/30/12,11,2723,2268,17990,10574,2428
08/30/12,12,2854,2267,18889,10530,3003
08/30/12,13,3170,2266,20095,10340,3154
08/30/12,14,3231,2267,20912,10256,3786
08/30/12,15,3300,2265,22165,9635,3688
08/30/12,16,3364,2262,22234,9673,3640
08/30/12,17,3485,2260,21283,9812,3919
08/30/12,18,3419,2260,20608,9769,3812
08/30/12,19,3097,2262,19612,9876,3798
08/30/12,20,2882,2263,19449,9900,3603
08/30/12,21,2981,2263,19601,9815,3418
08/30/12,22,3051,2262,17191,10187,3132
08/30/12,23,3158,2262,14417,9791,2688
08/30/12,24,3001,2261,12230,9758,1978
08/29/12,1,3266,2262,12682,8478,1315
08/29/12,2,3045,2261,11761,8417,1325
08/29/12,3,2949,2262,11450,8125,1051
08/29/12,4,2888,2263,11121,7910,1127
08/29/12,5,2689,2264,11515,7940,1084
08/29/12,6,2500,2264,11862,8651,1301
08/29/12,7,2239,2262,12042,9815,1820
08/29/12,8,2136,2264,13459,10145,2076
08/29/12,9,2316,2267,15152,9954,2145
08/29/12,10,2599,2266,16327,10069,2372
08/29/12,11,2821,2267,17556,10372,2613
08/29/12,12,2930,2266,19233,9933,3003
08/29/12,13,3046,2265,20297,10096,3100
08/29/12,14,3020,2264,21517,10035,3458
08/29/12,15,2929,2264,22962,9885,3698
08/29/12,16,2918,2264,23358,10452,3849
08/29/12,17,2955,2262,23638,10385,4063
08/29/12,18,2930,2264,23216,10173,4066
08/29/12,19,2752,2265,21930,10313,4008
08/29/12,20,2587,2265,21169,10400,3838
08/29/12,21,2406,2265,21276,10127,3908
08/29/12,22,2266,2267,19507,10135,3209
08/29/12,23,2113,2269,17125,9663,2611
08/29/12,24,2025,2268,15051,9273,1745
08/28/12,1,2244,2262,12974,7431,1484
08/28/12,2,2258,2260,11847,7508,1079
08/28/12,3,2313,2261,10935,7392,1158
08/28/12,4,2437,2261,10172,7664,1106
08/28/12,5,2478,2263,10397,7864,1138
08/28/12,6,2383,2263,11531,8098,1403
08/28/12,7,2315,2264,12168,8677,1820
08/28/12,8,2358,2264,13079,9210,1812
08/28/12,9,2599,2264,14245,9400,2080
08/28/12,10,2784,2262,15506,9231,2668
08/28/12,11,2943,2260,17124,9265,2690
08/28/12,12,3020,2260,18217,9287,3170
08/28/12,13,3170,2259,19033,9352,3570
08/28/12,14,3292,2264,20291,9216,3810
08/28/12,15,3323,2257,20881,9674,4061
08/28/12,16,3337,2256,21674,9567,4195
08/28/12,17,3356,2255,21867,9913,4101
08/28/12,18,3402,2257,21192,10012,4022
08/28/12,19,3496,2257,20460,9407,3964
08/28/12,20,3716,2256,19829,9310,3714
08/28/12,21,3878,2258,19828,9436,3535
08/28/12,22,3850,2261,17788,9928,2927
08/28/12,23,3686,2263,15298,9556,2423
08/28/12,24,3364,2263,13691,8536,2034
08/27/12,1,3986,2261,8326,8217,1161
08/27/12,2,3751,2262,8081,8020,1084
08/27/12,3,3479,2262,7954,7837,1026
08/27/12,4,3307,2263,7711,7987,1059
08/27/12,5,2980,2266,8413,8058,1097
08/27/12,6,2674,2264,9410,8429,1467
08/27/12,7,2444,2263,9940,9562,1769
08/27/12,8,2362,2265,11044,9597,2115
08/27/12,9,2594,2266,12757,9262,2157
08/27/12,10,2899,2266,13674,9165,2537
08/27/12,11,2978,2264,15272,8975,2580
08/27/12,12,3034,2264,16513,8791,2625
08/27/12,13,3096,2263,17228,8836,2982
08/27/12,14,3127,2262,17841,8813,3466
08/27/12,15,3134,2263,18577,9271,3779
08/27/12,16,3122,2261,19393,9399,3966
08/27/12,17,3026,2259,19613,9462,4412
08/27/12,18,2812,2260,19390,9638,4488
08/27/12,19,2678,2259,18753,9429,4431
